NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
203.835,-61.4675,10727.2,496.567,10707.5,258.8,-401.143,8133.13,573.529
696.07,225.455,28210.8,-1700.9,19804.4,910.678,-588.008,53567.4,-81.2172
366.423,-114.53,3167.68,-826.737,9932.09,279.721,-82.5568,292.018,-2.62915
43.8771,26.8702,32244.7,-642.987,28650.9,479.191,-31.6292,28187.1,1036.47
155.525,106.189,95291.6,-5867.01,67872.4,137.681,584.384,20016.5,799.74
1332,288.28,72719.4,3.11943,48395.4,395.111,-789.866,7653.7,984.309
453.632,-31.7714,104510,-3533.29,52992.5,534.236,-218.078,17110.3,205.357
247.051,36.0395,3651.72,-669.761,8789.94,34.4208,342.508,1059.46,889.817
-95.0926,219.122,12358.2,-1094.1,8211.53,-31.8687,-37.359,22971.6,248.746
2064.02,-404.633,59569.9,-604.414,19171.3,7179.78,-325.47,1769.64,-202.169
162.557,175.805,10642,102.687,12869.2,80.8173,-101.414,632.326,861.874
1687.82,2.00442,30477.9,-1818.73,5021.13,1413.74,106.027,189.173,-592.875
468.904,309.137,61766.7,-1610.23,41211.7,36.6106,-56.4228,27106.9,1343.18
4966.74,-678.539,42934.2,-982.254,5358.3,3690.69,-837.789,4561.29,-787.99
905.159,332.214,64935.2,-3049.21,46342.8,968.952,-1064.62,30264.9,503.402
-1.66152,-38.3615,55719.3,-635.969,28913.6,349.344,115.709,16914.4,-13.2999
138.134,199.1,65484.6,-4170.71,35947.6,355.71,794.613,7347.13,732.292
100.039,305.781,42388,-986.562,10605.7,-207.428,231.111,8200.22,746.483
554.431,170.48,121615,-4478.07,71852.1,1832.39,340.261,50275.1,508.61
1685.82,488.18,58216.5,-2573.95,32528.8,456.134,144.273,26584.9,1554.41
580.954,124.925,77648.8,-2564.38,55365.5,-287.042,-61.086,28664.5,1426.54
267.964,-24.4445,74963.8,-3522.08,60941.6,76.977,-347.436,17215.7,1540.98
354.489,-70.7668,52197.6,-2190.5,19050.6,470.454,-113.583,9011.2,1117.44
523.165,-193.203,20791.8,-228.39,1189.2,1653.81,-212.749,-158.191,-86.7165
440.397,17.7362,8650.27,-1446.46,17583.1,42.9221,227.567,1504.66,410.086
223.711,45.6677,117165,-3490.37,67429.1,706.957,348.822,9784.15,292.054
100.86,158.973,28656.1,-2393.95,14125.2,633.232,181.494,6408.1,141.035
-0.035144,-53.5365,20231.1,-832.409,14670.1,-325.324,-136.002,15391.7,293.003
